PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing General Permit,MEP-PLM-PMT22-34300838,CP-Green,,"1326 DESERT LINKS, CITY OF SAN ANTONIO ETJ, TX 78258",,2136580.9,13788800.7,2022-01-10,2022-01-10,,,PAUL NEWSOME,0,,
Plumbing General Permit,MEP-PLM-PMT22-34300839,rei nation,,"6011 LITTLE BRANDYWINE, CITY OF SAN ANTONIO, TX 78233",,2169106.2,13750196.5,2022-01-10,2022-01-10,,,"CESAR O RODRIGUEZ, COR PLUMBING",10,,
Plumbing General Permit,MEP-PLM-PMT22-34300844,Spencer Ramzel,,"9614 MORAGA DR, CITY OF SAN ANTONIO, TX 78217",,2158923.9,13740406,2022-01-10,2022-01-10,,,WILLIAM RAMZEL,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300845,4127 Sunrise Pass,,"4127 SUNRISE PASS, CITY OF SAN ANTONIO, TX 78244",,2168099.3,13716894.9,2022-01-10,2022-01-10,,,"JAMES L HAYNES, NORTH EAST AIR CONDITIONING",2,,
Plumbing General Permit,MEP-PLM-PMT22-34300846,Water Heater Replacement,,"9518 STILLFOREST, CITY OF SAN ANTONIO, TX 78250",,2072976.8,13732384.5,2022-01-10,2022-01-10,,,"GUILLERMO TAVERA, BASIN PLUMBING",6,,
Plumbing General Permit,MEP-PLM-PMT22-34300847,PLUMBING,,"114 PALFREY ST, CITY OF SAN ANTONIO, TX 78223",,2147009.9,13679861.6,2022-01-10,2022-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",3,,
Plumbing General Permit,MEP-PLM-PMT22-34300851,Install Water Heater Permit,,"1422 410, CITY OF SAN ANTONIO, TX 78209",,2145084.4,13735209.4,2022-01-10,2022-01-10,,,"ALBERT J GUERRA, AMG PLUMBING AND MORE LLC",10,,
Plumbing General Permit,MEP-PLM-PMT22-34300853,PLUMBING,,"10118 WILDERNESS GAP, CITY OF SAN ANTONIO, TX 78254",,2076157.5,13744240.8,2022-01-10,2022-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,
Plumbing General Permit,MEP-PLM-PMT22-34300857,PLUMBING,,"2815 SIERRA SALINAS, CITY OF SAN ANTONIO, TX 78259",,2148292,13779385.1,2022-01-10,2022-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",9,,
Plumbing General Permit,MEP-PLM-PMT22-34300877,Proton Summit Water,,"7606 PROTON SUMMIT, CITY OF SAN ANTONIO, TX 78252",,,,2022-01-10,2022-01-10,,,"TRAVIS M CHAPMAN, BIG CITY PLUMBING",4,,
Plumbing General Permit,MEP-PLM-PMT22-34300884,310,,"310 ARLINGTON COURT, CITY OF SAN ANTONIO, TX 78210",,2135761.3,13689778.3,2022-01-10,2022-01-10,,,REY GONZALES,3,,
Plumbing General Permit,MEP-PLM-PMT22-34300889,general plumbing,,"2318 CLOWER, CITY OF SAN ANTONIO, TX 78201",,2117165.7,13721478.5,2022-01-10,2022-01-10,,,"ROGER DELGADO, TURDMINATOR PLUMBING",1,,
Plumbing General Permit,MEP-PLM-PMT22-34300895,James Bobo,,"6719 AMBUSH DR, CITY OF SAN ANTONIO, TX 78240",,2087765.3,13740663.2,2022-01-10,2022-01-10,,,DAVID J GONZALEZ,7,,
Plumbing General Permit,MEP-PLM-PMT22-34300898,General Plumbing,,"2233 HOUSTON ST, CITY OF SAN ANTONIO, TX 78202",,2140457.6,13702579.7,2022-01-10,2022-01-10,,,JAIME RODRIGUEZ,2,,
Plumbing General Permit,MEP-PLM-PMT22-34341077,The Oaks ( Tunnel ),,"2300 NACOGDOCHES RD, CITY OF SAN ANTONIO, TX 78209",,2142861.7,13735004.1,2021-12-21,2022-01-10,,,"BOBBY COMPTON, RUSHMORE PLUMBING",10,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800236,Plumbing Sewer Permit,,"215 MUNCEY, CITY OF SAN ANTONIO, TX 78202",,2138006.1,13703611.4,2022-01-05,2022-01-10,,,GREAT AMERICAN,2,,Dignowity Hill
Plumbing Sewer Permit,MEP-SEW-PMT22-34800660,318 Callaghan gas,,"318 CALLAGHAN AVE, CITY OF SAN ANTONIO, TX 78210",,2132537.9,13697892.7,2022-01-07,2022-01-10,,,"EUGENIO CISNEROS, CISNEROS PLUMBING",1,,Lavaca
Plumbing Sewer Permit,MEP-SEW-PMT22-34800717,David Veliz,,"811 LEE HALL, CITY OF SAN ANTONIO, TX 78212",,,,2022-01-10,2022-01-10,,,DAVID VELIZ,1,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800720,5435 Gwenda Lea,,"5435 GWENDA LEA, CITY OF SAN ANTONIO, TX 78242",,2094105.5,13674681.5,2022-01-10,2022-01-10,,,"JAVIER T LOPEZ, STARPOINT PLUMBING, LLC",4,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800736,651 san felipe,,"651 SAN FELIPE AVE, CITY OF SAN ANTONIO, TX 78228",,2109440.3,13710397.7,2022-01-10,2022-01-10,,,DAVID L CROSS,5,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800764,Normandy Terr - Sewer C-Wing,,"841 RICE RD, CITY OF SAN ANTONIO, TX 78220",,2158251.6,13696987.1,2022-01-10,2022-01-10,,,JUAN J SANCHEZ,2,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800788,ARAMENDIA,,"7118 ANDTREE BLVD, CITY OF SAN ANTONIO, TX 78250",,2074524,13731757.7,2022-01-10,2022-01-10,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",6,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800794,Plumbing,,"906 LINDA LOU DR, CITY OF SAN ANTONIO, TX 78223",,2139678,13686241.9,2022-01-10,2022-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",3,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800823,SAWS-567 W MANDALAY,,"567 MANDALAY DR, CITY OF SAN ANTONIO, TX 78212",,2125192.2,13723041,2022-01-10,2022-01-10,,,"IGNACIO VILLARREAL, JR",1,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800830,RUBEN BARRIOS,,"150 LAURELWOOD DR, CITY OF SAN ANTONIO, TX 78213",,,,2022-01-10,2022-01-10,,,JOSHUA R MURRAY,1,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800842,Plumbing Sewer Permit,,"2223 ABACUS DR, CITY OF SAN ANTONIO, TX 78224",,2113199.6,13669326.6,2022-01-10,2022-01-10,,,AMAYA PLUMBING LLC,4,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800860,Plumbing,,"423 QUENTIN DR, CITY OF SAN ANTONIO, TX 78201",,2115161.3,13718453.1,2022-01-10,2022-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,Monticello Park
Plumbing Sewer Permit,MEP-SEW-PMT22-34800865,Sewer line,,"1031 DAKOTA ST, CITY OF SAN ANTONIO, TX 78203",,2138594.6,13699251.5,2022-01-10,2022-01-10,,,"ALEJANDRO TREJO, ADY'S PLUMBING",2,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800878,606,,"606 HART AVE, CITY OF SAN ANTONIO, TX 78214",,2131000.2,13685386.8,2022-01-10,2022-01-10,,,REY GONZALES,5,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800894,marlon,,"915 SUTTON, CITY OF SAN ANTONIO, TX 78228",,2108542.3,13719426.3,2022-01-10,2022-01-10,,,RODOLFO REYES,7,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800896,606 Clower Sewer,,"606 CLOWER, CITY OF SAN ANTONIO, TX 78212",,2127656.8,13721443.8,2022-01-10,2022-01-10,,,RUSSELL PADILLA,1,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800897,Sewer main,,"2233 HOUSTON ST, CITY OF SAN ANTONIO, TX 78202",,2140457.6,13702579.7,2022-01-10,2022-01-10,,,JAIME RODRIGUEZ,2,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34840156,The Oaks Tunnel 75 ft,,"2300 NACOGDOCHES RD, CITY OF SAN ANTONIO, TX 78209",,2142861.7,13735004.1,2021-12-14,2022-01-10,,,"BOBBY COMPTON, RUSHMORE PLUMBING",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900105,Spataro,,"4010 MT LAUREL DR, CITY OF SAN ANTONIO, TX 78240",,2106338.2,13741020.7,2022-01-05,2022-01-10,,,RUBEN OROSCO,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900126,Maria Rodriguez,,"4606 ACACIA HILL, CITY OF SAN ANTONIO, TX 78244",,2168604.6,13719027.4,2022-01-05,2022-01-10,,,RUBEN OROSCO,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900254,"NAVARRO, RICARDO & DE VALDES, GLORIA PH2 + Generator",,"23011 FAIRWAY BRIDGE, CITY OF SAN ANTONIO ETJ, TX 78258",,2137561,13786662.3,2022-01-05,2022-01-10,,,"ADVANCED SOLAR & ELECTRIC,LLC",0,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900274,Myers PV INSTALL,,"7802 SIERRA SECO, CITY OF SAN ANTONIO, TX 78240",,2082623.4,13745071.2,2022-01-05,2022-01-10,,,ARTURO ACUNA,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34936253,Rodney Carey,,"2703 BENRUS BLVD, CITY OF SAN ANTONIO, TX 78228",,2100471.2,13719337.9,2021-11-04,2022-01-10,,,JAMAER HOPES,7,NCD-3 Ingram Hills,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34936851,Raymond Drullinger,,"11907 OAK WATER, CITY OF SAN ANTONIO, TX 78249",,2079543.6,13749749.2,2021-11-10,2022-01-10,,,PURE ENERGY INC,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34937146,Carenzo Solar,,"138 MAPLE VALLEY DR, CITY OF SAN ANTONIO, TX 78227",,2081878.3,13683083.5,2021-11-12,2022-01-10,,,WILLIAM B CRIST,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34937672,Abdalla - 7642 Parkwood Way,,"7642 PARKWOOD WAY, CITY OF SAN ANTONIO, TX 78249",,2083570.7,13745767.1,2021-11-17,2022-01-10,,,JOSE HERNANDEZ,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938170,Dedo,,"119 MARLENA, CITY OF SAN ANTONIO, TX 78213",,2116029.3,13733116.6,2021-11-22,2022-01-10,,,RUBEN OROSCO,1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940040,Mary Martinez,,"4154 BRETTON RIDGE, CITY OF SAN ANTONIO, TX 78217",,2155578.9,13736914.5,2021-12-13,2022-01-10,,,"RICHARD T GREEN, GREENSTAR POWER, LLC",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940258,generator,,"467 NASH BLVD, CITY OF SAN ANTONIO, TX 78223",,2152271.2,13680070.8,2021-12-14,2022-01-10,,,"JON WAYNE HEAT, ELCT& A/C,LTD.",3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940831,Carbone,,"4318 SKELTON, CITY OF SAN ANTONIO, TX 78219",,2156004.6,13702870.3,2021-12-17,2022-01-10,,,RUBEN OROSCO,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940888,Qualin,,"320 MARYLAND ST, CITY OF SAN ANTONIO, TX 78203",,2143215.3,13699386.4,2021-12-18,2022-01-10,,,RUBEN OROSCO,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940995,Gutierrez Solar Install,,"25171 FLYING ARROW, CITY OF SAN ANTONIO, TX 78258",,2129066.8,13782358.1,2021-12-20,2022-01-10,,,ION SOLAR LLC,9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941161,Gintel Residence- 15.6kW Residential PV Install,,"8 BRYANSTON COURT, CITY OF SAN ANTONIO, TX 78218",,2150276,13734153.9,2021-12-21,2022-01-10,,,"RUSSELL P KILL, PALMETTO SOLAR LLC",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941176,Montalvo Residence- 9.2kW Residential PV Install,,"6246 CEDAR VALLEY DR, CITY OF SAN ANTONIO, TX 78242",,2086825,13679810.2,2021-12-21,2022-01-10,,,"RUSSELL P KILL, PALMETTO SOLAR LLC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941180,Sanchez -7402 Perseus,,"7402 PERSEUS SOUND, CITY OF SAN ANTONIO, TX 78252",,2082779.5,13678125.7,2021-12-21,2022-01-10,,,JOSE HERNANDEZ,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941329,Schulze Solar System Installation,,"11751 BLAZING SUNSET, CITY OF SAN ANTONIO, TX 78253",,2056393.4,13718649.8,2021-12-22,2022-01-10,,,"ADRIAN BUCK, FREEDOM SOLAR POWER",6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941334,Virginia Jefferson,,"5959 MISTY LAKE, CITY OF SAN ANTONIO, TX 78222",,2167575.1,13687925,2021-12-22,2022-01-10,,,"LOUIS BOTELLO, SPEIR INNOVATIONS, LLC",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941347,Lewis Energy Hanger #4,,"567 SANDAU, CITY OF SAN ANTONIO, TX 78216",,2132460.7,13743429.2,2021-12-22,2022-01-10,,,GO SMART SOLAR,9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941368,Cynthia Gboa,,"306 MENLO, CITY OF SAN ANTONIO, TX 78223",,2147401.2,13684855.1,2021-12-22,2022-01-10,,,PURE ENERGY INC,,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941402,"Trujillo, Cathy",,"515 PHARIS ST, CITY OF SAN ANTONIO, TX 78237",,2101679.1,13704131.4,2021-12-23,2022-01-10,,,"GREGORY R ALBRIGHT, FREEDOM FOREVER TEXAS, LLC",6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941450,JENNIFER VALADEZ,,"2411 MC KINLEY AVE, CITY OF SAN ANTONIO, TX 78210",,2145877.8,13690900.9,2021-12-23,2022-01-10,,,DAVID GUERRA,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941454,Janes,,"4331 KNOLLBLUFF, CITY OF SAN ANTONIO, TX 78247",,2156573.2,13761104.2,2021-12-23,2022-01-10,,,"WILLIAM JOHNSON, ALTERNATIVE SOLAR",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941481,5 Star Solar,,"550 AMBUSH RIDGE, CITY OF SAN ANTONIO, TX 78219",,2171844.8,13704166.6,2021-12-27,2022-01-10,,,JOSE LUIS ALVAREZ,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941489,422GOME,,"7422 PHOTON WALK, CITY OF SAN ANTONIO, TX 78252",,2083501,13677522,2021-12-27,2022-01-10,,,PATRICK THOMAS HICKS,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941519,Gibney Robert,,"4803 SABLE LEAP, CITY OF SAN ANTONIO, TX 78251",,2067693.7,13722439.5,2021-12-27,2022-01-10,,,"GREGORY R ALBRIGHT, FREEDOM FOREVER TEXAS, LLC",6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941524,Schneeberger Residence,,"6251 BIRCH VALLEY, CITY OF SAN ANTONIO, TX 78242",,2086727,13680390.8,2021-12-27,2022-01-10,,,"RUSSELL P KILL, PALMETTO SOLAR LLC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941527,Vasquez - Solar,,"135 CYRIL, CITY OF SAN ANTONIO, TX 78218",,2157802.5,13731424.1,2021-12-27,2022-01-10,,,"PHILIP ALBERT MAGUIRE, MARC JONES CONSTRUCTION,LLC",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941529,Hodge - 3303 Bob Billa,,"3303 BOB BILLA, CITY OF SAN ANTONIO, TX 78223",,2148506.3,13681916.1,2021-12-27,2022-01-10,,,JOSE HERNANDEZ,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941545,Daniel Reyes,,"1414 HIGHLAND BLVD, CITY OF SAN ANTONIO, TX 78210",,2142407.8,13691915.7,2021-12-27,2022-01-10,,,PURE ENERGY INC,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941547,Ryan Residence,,"15738 ASHLEY MANOR, CITY OF SAN ANTONIO, TX 78247",,2162515.9,13763889.4,2021-12-27,2022-01-10,,,"WESLEY J DAVIS, TESLA ENERGY INC.",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941582,Yolanda Losoya,,"2108 PRESA ST, CITY OF SAN ANTONIO, TX 78210",,2133309.3,13693506.9,2021-12-28,2022-01-10,,,CHARLES H GONZALES,5,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941583,Faye Residence,,"11214 POMONA PARK DR, CITY OF SAN ANTONIO, TX 78249",,2083091.2,13748200.7,2021-12-28,2022-01-10,,,"WESLEY J DAVIS, TESLA ENERGY INC.",8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941584,Maria Navarro,,"223 OAK VALLEY DR, CITY OF SAN ANTONIO, TX 78227",,2081803.4,13684001,2021-12-28,2022-01-10,,,CHARLES H GONZALES,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941586,Barrientos - 756 Glenn,,"756 GLENN AVE, CITY OF SAN ANTONIO, TX 78225",,2122406.5,13689742,2021-12-28,2022-01-10,,,JOSE HERNANDEZ,5,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941593,Ricardo Guerrero,,"4827 ORCHID STAR, CITY OF SAN ANTONIO, TX 78218",,2170713.6,13726678.5,2021-12-28,2022-01-10,,,CHARLES H GONZALES,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941611,Oliver,,"174 ALHAVEN AVE, CITY OF SAN ANTONIO, TX 78210",,2148773.3,13693230,2021-12-28,2022-01-10,,,"WILLIAM JOHNSON, ALTERNATIVE SOLAR",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941683,David Resendez,,"906 SHEMYA AVE, CITY OF SAN ANTONIO, TX 78221",,2122039.8,13669432.6,2021-12-29,2022-01-10,,,CHARLES H GONZALES,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941717,"Gladstone, wendy",,"1910 ENERO PARK, CITY OF SAN ANTONIO, TX 78230",,2102582.1,13750039,2021-12-29,2022-01-10,,,"GREGORY R ALBRIGHT, FREEDOM FOREVER TEXAS, LLC",8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941719,Adam Ramos,,"4903 VIKING CORAL, CITY OF SAN ANTONIO, TX 78244",,2170155.4,13720127.6,2021-12-29,2022-01-10,,,"LOUIS BOTELLO, SPEIR INNOVATIONS, LLC",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941723,Zarnke,,"3915 KNOLLCROSS, CITY OF SAN ANTONIO, TX 78247",,2154017.2,13760390.3,2021-12-29,2022-01-10,,,"WILLIAM JOHNSON, ALTERNATIVE SOLAR",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941766,Cynthia Sanchez,,"5870 SPRING CABIN, CITY OF SAN ANTONIO, TX 78247",,2165407.6,13758211.6,2021-12-29,2022-01-10,,,PURE ENERGY INC,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941771,Ancelmo Ibarra,,"6714 FREEDOM RANCH, CITY OF SAN ANTONIO, TX 78242",,2087045.6,13677641.4,2021-12-29,2022-01-10,,,PURE ENERGY INC,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941782,TREVINO,,"1602 RED ELM, CITY OF SAN ANTONIO, TX 78227",,2083339.7,13699381.7,2021-12-29,2022-01-10,,,"WILLIAM JOHNSON, ALTERNATIVE SOLAR",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941822,McKnight Solar Install,,"5611 PIN POINT, CITY OF SAN ANTONIO, TX 78266",,2165340.6,13779130.9,2021-12-30,2022-01-10,,,ION SOLAR LLC,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941828,Monica Buitron,,"2915 LAKE MEADOW, CITY OF SAN ANTONIO, TX 78222",,2167607.4,13689787.8,2021-12-30,2022-01-10,,,PURE ENERGY INC,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941836,Stephen Little,,"91 GRANBURG CIRCLE, CITY OF SAN ANTONIO, TX 78218",,2150064.7,13732873.6,2021-12-30,2022-01-10,,,CARL R WELLS,10,,
Electrical TML Permit,MEP-TML-PMT22-44000650,TML,,"10626 ERINITA WAY, CITY OF SAN ANTONIO, TX 78109",,2199200.5,13716871.6,2022-01-07,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000651,TML,,"5931 POOLSIDE PARK, CITY OF SAN ANTONIO, TX 78109",,2196988.2,13724234.6,2022-01-07,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000652,TML,,"5927 POOLSIDE PARK, CITY OF SAN ANTONIO, TX 78109",,2196988.2,13724182.9,2022-01-07,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000706,TML,,"8523 GROSBEAK COVE, CITY OF SAN ANTONIO, TX 78227",,2078510,13700761.1,2022-01-09,2022-01-10,,,WILLIAM B CRIST,6,,
Electrical TML Permit,MEP-TML-PMT22-44000707,TML,,"619 LINCOLNSHIRE DR, CITY OF SAN ANTONIO, TX 78220",,2151799.5,13697576.9,2022-01-09,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000708,TML,,"707 SEWANEE ST, CITY OF SAN ANTONIO, TX 78210",,2147939.6,13694425.5,2022-01-09,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000735,TML,,"10846 MARGARITA LOOP, CITY OF SAN ANTONIO, TX 78109",,2199094.8,13714990.4,2022-01-10,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000792,TML,,"6410 MAGEE RUN, CITY OF SAN ANTONIO, TX 78219",,2171038.5,13703274.8,2022-01-10,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000793,TML,,"10614 MCCLINTOCK DR, CITY OF SAN ANTONIO, TX 78109",,2198428.3,13714081.5,2022-01-10,2022-01-10,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44000798,TML,,"923 COOK BEND, CITY OF SAN ANTONIO, TX 78221",,2134075.8,13654906.1,2022-01-10,2022-01-10,,,WILLIAM B CRIST,3,,
Electrical TOPS Permit,MEP-TOP-PMT22-33600809,Electrical TOPS Permit,,"302 GRECIAN DR, CITY OF SAN ANTONIO, TX 78223",,2145911.3,13683086.7,2022-01-10,2022-01-10,,,ELECTRICAL EMPLOYEE CONTRACTIN,3,,
Maintenance Permit,MNT-MEP-PMT22-18200003,1110 VISTA VALET DR,,"1110 VISTA VALET DR, CITY OF SAN ANTONIO, TX 78216",,2124355.5,13750851.5,2022-01-10,2022-01-10,,,JANA FUENTES,9,,
Maintenance Permit,MNT-MEP-PMT22-18200004,1110 VISTA VALET DR,,"1110 VISTA VALET DR, CITY OF SAN ANTONIO, TX 78216",,2124355.5,13750851.5,2022-01-10,2022-01-10,,,JANA FUENTES,9,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400028,121 SILVER SANDS,,"121 SILVER SANDS, CITY OF SAN ANTONIO, TX 78216",,2128899.5,13745510.2,2022-01-07,2022-01-10,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",9,,
Foundation Repair Permit,REP-FND-PMT22-35100058,,,"2923 COLIMA ST, CITY OF SAN ANTONIO, TX 78207",,2116225.6,13700354.8,2021-12-13,2022-01-10,,,LEONARDO HERNANDEZ-CRUZ,5,,
Foundation Repair Permit,REP-FND-PMT22-35100060,138 CASTILLO AVE,,"138 CASTILLO AVE, CITY OF SAN ANTONIO, TX 78210",,2133215.2,13692382,2022-01-09,2022-01-10,,,"MICHAEL A GARCIA, HOME REPAIR GURUS LLC",5,,
Foundation Repair Permit,REP-FND-PMT22-35100061,5803 ESPADA BEND,,"5803 ESPADA BEND, CITY OF SAN ANTONIO, TX 78222",,2166248.8,13688798.8,2022-01-09,2022-01-10,,,"CARL D RICHARDSON, STONEHOUSE ONE PROFESSIONAL SERVICE",2,,
Foundation Repair Permit,REP-FND-PMT22-35100062,14306 PARKHURST,,"14306 PARKHURST, CITY OF SAN ANTONIO, TX 78232",,2137327.2,13755920.1,2022-01-07,2022-01-10,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",9,,
Foundation Repair Permit,REP-FND-PMT22-35100063,171 VENICE ST,,"171 VENICE ST, CITY OF SAN ANTONIO, TX 78201",,2124096.7,13725278.7,2022-01-07,2022-01-10,,,"HAYDEN SLACK, GL HUNT SA, LLC",1,,
Foundation Repair Permit,REP-FND-PMT22-35100064,414 MILLWOOD LANE,,"414 MILLWOOD LANE, CITY OF SAN ANTONIO, TX 78216",,2132075.5,13733650.7,2022-01-10,2022-01-10,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",1,,
Foundation Repair Permit,REP-FND-PMT22-35100065,12311 VALLEY FORGE CIRCLE,,"12311 VALLEY FORGE CIRCLE, CITY OF SAN ANTONIO, TX 78233",,2169324.9,13748958.6,2022-01-10,2022-01-10,,,FELIX RIVAS CENTENO,10,,
Foundation Repair Permit,REP-FND-PMT22-35100066,252 BAYLOR,,"252 BAYLOR, CITY OF SAN ANTONIO, TX 78204",,2127941.4,13692520,2022-01-10,2022-01-10,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",5,,
Foundation Repair Permit,REP-FND-PMT22-35100067,406 LOCUST,,"406 LOCUST, CITY OF SAN ANTONIO, TX 78212",,2130830.9,13709861.5,2021-12-20,2022-01-10,,,"HAYDEN SLACK, GL HUNT SA, LLC",1,,Tobin Hill
Foundation Repair Permit,REP-FND-PMT22-35100068,2906 HICKS AVE,,"2906 HICKS AVE, CITY OF SAN ANTONIO, TX 78210",,2148399.2,13690431.4,2022-01-07,2022-01-10,,,"ENRIQUE R VAZQUEZ, WORLD",3,,
Foundation Repair Permit,REP-FND-PMT22-35100069,718 BIRDSONG,,"718 BIRDSONG, CITY OF SAN ANTONIO, TX 78258",,2128156.2,13773840.1,2022-01-10,2022-01-10,,,"ENRIQUE R VAZQUEZ, WORLD",9,,
Re-Roof Permit,REP-ROF-PMT22-35200078,6042 TOPCROFT,,"6042 TOPCROFT, CITY OF SAN ANTONIO, TX 78238",,2093714.5,13712335.1,2022-01-10,2022-01-10,,,"EDITH A MOJICA, MOJICA ROOFING & REMODELING",6,,
Re-Roof Permit,REP-ROF-PMT22-35200079,Mary Jane Garcia,,"1247 KIRK PLACE, CITY OF SAN ANTONIO, TX 78226",,2112937.1,13692880.2,2022-01-10,2022-01-10,,,MARY J GARCIA,5,,
Re-Roof Permit,REP-ROF-PMT22-35200080,6139 IMPERIAL TOPAZ,,"6139 IMPERIAL TOPAZ, CITY OF SAN ANTONIO, TX 78222",,2169415.8,13682515.5,2022-01-10,2022-01-10,,,TARRANT ROOFING,2,,
Re-Roof Permit,REP-ROF-PMT22-35200081,323 REFUGIO ST,,"323 REFUGIO ST, CITY OF SAN ANTONIO, TX 78210",,2132420.3,13698782.1,2021-12-17,2022-01-10,,,RAUL H CERVERA,1,,Lavaca
